delay_probability,risk_score,actual_delayed,risk_tier
0.25516298,25.5,0,Low Risk
0.11341656,11.3,0,Low Risk
0.3063982,30.6,0,Medium Risk
0.86595756,86.6,1,Critical Risk
0.7863545,78.6,1,High Risk
0.10188439,10.2,0,Low Risk
0.25546327,25.5,0,Low Risk
0.60089827,60.1,0,High Risk
0.24221626,24.2,0,Low Risk
0.14049283,14.0,0,Low Risk
0.37723935,37.7,0,Medium Risk
0.1967203,19.7,0,Low Risk
0.43553102,43.6,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.14384063,14.4,0,Low Risk
0.21886325,21.9,0,Low Risk
0.13094689,13.1,0,Low Risk
0.26914495,26.9,0,Low Risk
0.4365327,43.7,1,Medium Risk
0.01126618,1.1,0,Low Risk
0.70823103,70.8,0,High Risk
0.58175534,58.2,0,Medium Risk
0.13637358,13.6,0,Low Risk
0.022517407,2.3,0,Low Risk
0.054588977,5.5,0,Low Risk
0.01695203,1.7,0,Low Risk
0.6281097,62.8,0,High Risk
0.060852192,6.1,0,Low Risk
0.78746766,78.7,1,High Risk
0.12862705,12.9,0,Low Risk
0.8814313,88.1,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.8195606,82.0,1,Critical Risk
0.9648747,96.5,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.6334864,63.3,1,High Risk
0.5763594,57.6,0,Medium Risk
0.5791116,57.9,0,Medium Risk
0.26859924,26.9,0,Low Risk
0.5716029,57.2,0,Medium Risk
0.060690176,6.1,0,Low Risk
0.8678249,86.8,1,Critical Risk
0.07177398,7.2,0,Low Risk
0.050505217,5.1,0,Low Risk
0.9164724,91.6,1,Critical Risk
0.35485652,35.5,0,Medium Risk
0.729177,72.9,1,High Risk
0.056245774,5.6,0,Low Risk
0.32806334,32.8,0,Medium Risk
0.759499,75.9,0,High Risk
0.6992765,69.9,1,High Risk
0.7077601,70.8,1,High Risk
0.91507614,91.5,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.38269487,38.3,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.01126618,1.1,0,Low Risk
0.22733572,22.7,0,Low Risk
0.5861037,58.6,1,Medium Risk
0.6496317,65.0,0,High Risk
0.14233123,14.2,0,Low Risk
0.5265935,52.7,0,Medium Risk
0.08073621,8.1,0,Low Risk
0.7011731,70.1,0,High Risk
0.5250927,52.5,0,Medium Risk
0.4045858,40.5,0,Medium Risk
0.10552437,10.6,0,Low Risk
0.014450868,1.4,0,Low Risk
0.44244254,44.2,0,Medium Risk
0.21331528,21.3,0,Low Risk
0.35491472,35.5,0,Medium Risk
0.3021409,30.2,0,Medium Risk
0.5891291,58.9,0,Medium Risk
0.63748294,63.7,1,High Risk
0.5642299,56.4,0,Medium Risk
0.56361413,56.4,0,Medium Risk
0.2756879,27.6,0,Low Risk
0.01722037,1.7,0,Low Risk
0.8793787,87.9,1,Critical Risk
0.021286746,2.1,0,Low Risk
0.3082872,30.8,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.8297655,83.0,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.70087737,70.1,1,High Risk
0.7111754,71.1,1,High Risk
0.7427525,74.3,0,High Risk
0.34272084,34.3,0,Medium Risk
0.3225128,32.3,0,Medium Risk
0.85419285,85.4,0,Critical Risk
0.65208197,65.2,1,High Risk
0.833483,83.3,1,Critical Risk
0.8648392,86.5,1,Critical Risk
0.77453077,77.5,1,High Risk
0.41540048,41.5,0,Medium Risk
0.5584921,55.8,0,Medium Risk
0.23623897,23.6,0,Low Risk
0.8411016,84.1,1,Critical Risk
0.3641406,36.4,0,Medium Risk
0.060852192,6.1,0,Low Risk
0.47510096,47.5,1,Medium Risk
0.014519809,1.5,0,Low Risk
0.28306994,28.3,0,Low Risk
0.016108437,1.6,0,Low Risk
0.07712128,7.7,0,Low Risk
0.2564094,25.6,0,Low Risk
0.27545494,27.5,0,Low Risk
0.28528288,28.5,0,Low Risk
0.4650555,46.5,1,Medium Risk
0.29961908,30.0,0,Low Risk
0.05625104,5.6,0,Low Risk
0.014450868,1.4,0,Low Risk
0.40652704,40.7,0,Medium Risk
0.9600198,96.0,1,Critical Risk
0.28064093,28.1,0,Low Risk
0.537617,53.8,0,Medium Risk
0.8429117,84.3,1,Critical Risk
0.15230022,15.2,0,Low Risk
0.47414857,47.4,0,Medium Risk
0.03406151,3.4,0,Low Risk
0.86855197,86.9,1,Critical Risk
0.0147464145,1.5,0,Low Risk
0.47460616,47.5,0,Medium Risk
0.5226922,52.3,0,Medium Risk
0.7253929,72.5,0,High Risk
0.014519809,1.5,0,Low Risk
0.9573062,95.7,1,Critical Risk
0.34396672,34.4,0,Medium Risk
0.5891291,58.9,0,Medium Risk
0.64471155,64.5,1,High Risk
0.68433505,68.4,1,High Risk
0.33719736,33.7,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.014519809,1.5,0,Low Risk
0.80623263,80.6,1,Critical Risk
0.17632861,17.6,0,Low Risk
0.03541753,3.5,0,Low Risk
0.15545885,15.5,0,Low Risk
0.01126618,1.1,0,Low Risk
0.01722037,1.7,0,Low Risk
0.21061385,21.1,0,Low Risk
0.64388645,64.4,1,High Risk
0.4228448,42.3,0,Medium Risk
0.33123305,33.1,0,Medium Risk
0.014959166,1.5,0,Low Risk
0.18869801,18.9,0,Low Risk
0.27381492,27.4,0,Low Risk
0.68609554,68.6,0,High Risk
0.87118125,87.1,1,Critical Risk
0.014944473,1.5,0,Low Risk
0.10721494,10.7,0,Low Risk
0.92005056,92.0,1,Critical Risk
0.29999688,30.0,0,Low Risk
0.47433153,47.4,0,Medium Risk
0.6111094,61.1,0,High Risk
0.23616627,23.6,0,Low Risk
0.506493,50.6,0,Medium Risk
0.5994847,59.9,0,Medium Risk
0.47699177,47.7,0,Medium Risk
0.18838324,18.8,0,Low Risk
0.82339156,82.3,1,Critical Risk
0.033828072,3.4,0,Low Risk
0.6732023,67.3,0,High Risk
0.13615665,13.6,0,Low Risk
0.73663646,73.7,1,High Risk
0.01722037,1.7,0,Low Risk
0.014944473,1.5,0,Low Risk
0.014450868,1.4,0,Low Risk
0.8821194,88.2,1,Critical Risk
0.030047726,3.0,0,Low Risk
0.8109101,81.1,1,Critical Risk
0.7071128,70.7,0,High Risk
0.014944473,1.5,0,Low Risk
0.17968364,18.0,0,Low Risk
0.21035607,21.0,0,Low Risk
0.17125678,17.1,0,Low Risk
0.014438744,1.4,0,Low Risk
0.30827782,30.8,0,Medium Risk
0.972636,97.3,1,Critical Risk
0.014944473,1.5,0,Low Risk
0.05755946,5.8,0,Low Risk
0.014450868,1.4,0,Low Risk
0.3063982,30.6,0,Medium Risk
0.5529748,55.3,0,Medium Risk
0.056245774,5.6,0,Low Risk
0.1909047,19.1,0,Low Risk
0.014450868,1.4,0,Low Risk
0.74540645,74.5,0,High Risk
0.100121446,10.0,0,Low Risk
0.08913411,8.9,0,Low Risk
0.016108437,1.6,0,Low Risk
0.062083807,6.2,0,Low Risk
0.078312024,7.8,0,Low Risk
0.9231345,92.3,1,Critical Risk
0.430689,43.1,0,Medium Risk
0.118961945,11.9,0,Low Risk
0.9415466,94.2,1,Critical Risk
0.06708139,6.7,0,Low Risk
0.87747955,87.7,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.8721895,87.2,1,Critical Risk
0.46722406,46.7,0,Medium Risk
0.28572023,28.6,0,Low Risk
0.6934411,69.3,1,High Risk
0.2946622,29.5,0,Low Risk
0.8050261,80.5,1,Critical Risk
0.4652653,46.5,0,Medium Risk
0.22700268,22.7,0,Low Risk
0.01126618,1.1,0,Low Risk
0.6666574,66.7,1,High Risk
0.16592129,16.6,1,Low Risk
0.82611054,82.6,1,Critical Risk
0.28098854,28.1,0,Low Risk
0.66042596,66.0,1,High Risk
0.014944473,1.5,0,Low Risk
0.31086367,31.1,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.80773705,80.8,1,Critical Risk
0.056245774,5.6,0,Low Risk
0.016108437,1.6,0,Low Risk
0.17632861,17.6,0,Low Risk
0.03541753,3.5,0,Low Risk
0.6205466,62.1,0,High Risk
0.22846639,22.8,0,Low Risk
0.014519809,1.5,0,Low Risk
0.45055422,45.1,0,Medium Risk
0.3998689,40.0,0,Medium Risk
0.2821432,28.2,0,Low Risk
0.71484894,71.5,1,High Risk
0.23802018,23.8,0,Low Risk
0.1909047,19.1,0,Low Risk
0.014519809,1.5,0,Low Risk
0.66214174,66.2,0,High Risk
0.19847226,19.8,0,Low Risk
0.4036842,40.4,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.72299105,72.3,1,High Risk
0.01126618,1.1,0,Low Risk
0.056245774,5.6,0,Low Risk
0.63043326,63.0,0,High Risk
0.24240603,24.2,1,Low Risk
0.15289736,15.3,0,Low Risk
0.32603797,32.6,0,Medium Risk
0.056245774,5.6,0,Low Risk
0.25384507,25.4,0,Low Risk
0.34622914,34.6,0,Medium Risk
0.18194254,18.2,0,Low Risk
0.31422347,31.4,0,Medium Risk
0.062083807,6.2,0,Low Risk
0.94107354,94.1,1,Critical Risk
0.9439504,94.4,1,Critical Risk
0.20296668,20.3,0,Low Risk
0.01126618,1.1,0,Low Risk
0.84655327,84.7,1,Critical Risk
0.80944765,80.9,1,Critical Risk
0.132062,13.2,0,Low Risk
0.7649626,76.5,1,High Risk
0.4616457,46.2,0,Medium Risk
0.6918635,69.2,1,High Risk
0.84255296,84.3,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.84556365,84.6,1,Critical Risk
0.9771286,97.7,1,Critical Risk
0.37646842,37.6,1,Medium Risk
0.5701049,57.0,0,Medium Risk
0.060863763,6.1,0,Low Risk
0.83387697,83.4,0,Critical Risk
0.6957189,69.6,0,High Risk
0.17632861,17.6,0,Low Risk
0.7208608,72.1,1,High Risk
0.24940783,24.9,0,Low Risk
0.5861461,58.6,0,Medium Risk
0.8202641,82.0,1,Critical Risk
0.07150623,7.2,0,Low Risk
0.014450868,1.4,0,Low Risk
0.15258004,15.3,0,Low Risk
0.7459335,74.6,0,High Risk
0.43982962,44.0,1,Medium Risk
0.2934381,29.3,0,Low Risk
0.83387697,83.4,0,Critical Risk
0.26212308,26.2,0,Low Risk
0.072439514,7.2,0,Low Risk
0.01126618,1.1,0,Low Risk
0.17926095,17.9,0,Low Risk
0.7088951,70.9,0,High Risk
0.49504882,49.5,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.82305646,82.3,0,Critical Risk
0.06973311,7.0,0,Low Risk
0.053283658,5.3,0,Low Risk
0.8203895,82.0,0,Critical Risk
0.026510008,2.7,0,Low Risk
0.5738304,57.4,1,Medium Risk
0.3440494,34.4,0,Medium Risk
0.6780354,67.8,1,High Risk
0.7814097,78.1,1,High Risk
0.016108437,1.6,0,Low Risk
0.23640193,23.6,0,Low Risk
0.6297345,63.0,0,High Risk
0.85422665,85.4,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.2707172,27.1,0,Low Risk
0.94015425,94.0,1,Critical Risk
0.9217746,92.2,1,Critical Risk
0.7314743,73.1,0,High Risk
0.014944473,1.5,0,Low Risk
0.8067845,80.7,0,Critical Risk
0.71402425,71.4,0,High Risk
0.21408074,21.4,0,Low Risk
0.8312703,83.1,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.45577717,45.6,0,Medium Risk
0.7500474,75.0,1,High Risk
0.014944473,1.5,0,Low Risk
0.8415572,84.2,1,Critical Risk
0.59530115,59.5,1,Medium Risk
0.972636,97.3,1,Critical Risk
0.026351511,2.6,0,Low Risk
0.5149898,51.5,0,Medium Risk
0.215069,21.5,0,Low Risk
0.75545233,75.5,1,High Risk
0.13213213,13.2,0,Low Risk
0.7098826,71.0,0,High Risk
0.85821956,85.8,1,Critical Risk
0.17219815,17.2,1,Low Risk
0.8779479,87.8,1,Critical Risk
0.013516855,1.4,0,Low Risk
0.70923537,70.9,0,High Risk
0.25716218,25.7,0,Low Risk
0.5986338,59.9,1,Medium Risk
0.013616806,1.4,0,Low Risk
0.014519809,1.5,0,Low Risk
0.20663626,20.7,0,Low Risk
0.01126618,1.1,0,Low Risk
0.2503396,25.0,0,Low Risk
0.7544973,75.4,1,High Risk
0.0909019,9.1,0,Low Risk
0.72960466,73.0,0,High Risk
0.4334896,43.3,0,Medium Risk
0.5438175,54.4,0,Medium Risk
0.40763405,40.8,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.31808695,31.8,0,Medium Risk
0.60109043,60.1,0,High Risk
0.1325788,13.3,0,Low Risk
0.14342773,14.3,0,Low Risk
0.52136844,52.1,0,Medium Risk
0.32651043,32.7,0,Medium Risk
0.56639355,56.6,0,Medium Risk
0.4713767,47.1,0,Medium Risk
0.41134292,41.1,1,Medium Risk
0.2545894,25.5,0,Low Risk
0.5857404,58.6,0,Medium Risk
0.9726114,97.3,1,Critical Risk
0.5891291,58.9,0,Medium Risk
0.795836,79.6,1,High Risk
0.1822667,18.2,0,Low Risk
0.14993507,15.0,0,Low Risk
0.9561405,95.6,1,Critical Risk
0.08746191,8.7,0,Low Risk
0.22684985,22.7,0,Low Risk
0.124640934,12.5,0,Low Risk
0.8721895,87.2,1,Critical Risk
0.13173227,13.2,0,Low Risk
0.01126618,1.1,0,Low Risk
0.40926892,40.9,0,Medium Risk
0.034432355,3.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.7193418,71.9,1,High Risk
0.32738012,32.7,0,Medium Risk
0.30672213,30.7,0,Medium Risk
0.060852192,6.1,0,Low Risk
0.7975189,79.8,1,High Risk
0.82992196,83.0,1,Critical Risk
0.3191363,31.9,1,Medium Risk
0.016108437,1.6,0,Low Risk
0.6967882,69.7,1,High Risk
0.2888547,28.9,0,Low Risk
0.087417774,8.7,0,Low Risk
0.014450868,1.4,0,Low Risk
0.060852192,6.1,0,Low Risk
0.01928425,1.9,0,Low Risk
0.11694788,11.7,0,Low Risk
0.15907909,15.9,0,Low Risk
0.013516855,1.4,0,Low Risk
0.16524109,16.5,0,Low Risk
0.6993444,69.9,1,High Risk
0.2789159,27.9,0,Low Risk
0.7778737,77.8,0,High Risk
0.01126618,1.1,0,Low Risk
0.792729,79.3,0,High Risk
0.32675868,32.7,0,Medium Risk
0.010801118,1.1,0,Low Risk
0.6839887,68.4,0,High Risk
0.01126618,1.1,0,Low Risk
0.7933202,79.3,1,High Risk
0.5058724,50.6,0,Medium Risk
0.9648747,96.5,1,Critical Risk
0.17964843,18.0,0,Low Risk
0.35419276,35.4,0,Medium Risk
0.3314775,33.1,0,Medium Risk
0.8775517,87.8,1,Critical Risk
0.060852192,6.1,0,Low Risk
0.31910673,31.9,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.8346394,83.5,1,Critical Risk
0.62376094,62.4,1,High Risk
0.060863763,6.1,0,Low Risk
0.29242027,29.2,0,Low Risk
0.2421175,24.2,0,Low Risk
0.47939685,47.9,0,Medium Risk
0.537617,53.8,0,Medium Risk
0.29615104,29.6,0,Low Risk
0.6371178,63.7,0,High Risk
0.20763166,20.8,0,Low Risk
0.01722037,1.7,0,Low Risk
0.18220335,18.2,0,Low Risk
0.2767125,27.7,0,Low Risk
0.014519809,1.5,0,Low Risk
0.9273531,92.7,1,Critical Risk
0.34484714,34.5,0,Medium Risk
0.64300036,64.3,0,High Risk
0.9018904,90.2,1,Critical Risk
0.6265122,62.7,0,High Risk
0.1252714,12.5,0,Low Risk
0.113918714,11.4,0,Low Risk
0.01722037,1.7,0,Low Risk
0.018739387,1.9,0,Low Risk
0.13878658,13.9,0,Low Risk
0.21043476,21.0,0,Low Risk
0.42091167,42.1,1,Medium Risk
0.3173249,31.7,0,Medium Risk
0.026521105,2.7,0,Low Risk
0.88976485,89.0,1,Critical Risk
0.03541753,3.5,0,Low Risk
0.3745002,37.5,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.7678925,76.8,1,High Risk
0.64547443,64.5,1,High Risk
0.4572147,45.7,0,Medium Risk
0.06041799,6.0,0,Low Risk
0.46056977,46.1,0,Medium Risk
0.040039778,4.0,0,Low Risk
0.034432355,3.4,0,Low Risk
0.014450868,1.4,0,Low Risk
0.45575193,45.6,0,Medium Risk
0.29120556,29.1,0,Low Risk
0.9351336,93.5,1,Critical Risk
0.660896,66.1,0,High Risk
0.29437235,29.4,0,Low Risk
0.34075704,34.1,0,Medium Risk
0.68660253,68.7,0,High Risk
0.972636,97.3,1,Critical Risk
0.25679782,25.7,0,Low Risk
0.014450868,1.4,0,Low Risk
0.40496475,40.5,0,Medium Risk
0.7657873,76.6,1,High Risk
0.09121243,9.1,0,Low Risk
0.21886325,21.9,0,Low Risk
0.15882434,15.9,0,Low Risk
0.47012043,47.0,1,Medium Risk
0.8814313,88.1,1,Critical Risk
0.27040797,27.0,0,Low Risk
0.49765098,49.8,0,Medium Risk
0.28690568,28.7,0,Low Risk
0.77852273,77.9,1,High Risk
0.55277693,55.3,0,Medium Risk
0.76830286,76.8,1,High Risk
0.7627064,76.3,1,High Risk
0.03853603,3.9,0,Low Risk
0.08131885,8.1,0,Low Risk
0.41335222,41.3,0,Medium Risk
0.36088365,36.1,1,Medium Risk
0.91742545,91.7,0,Critical Risk
0.7547849,75.5,1,High Risk
0.50069904,50.1,0,Medium Risk
0.76989925,77.0,0,High Risk
0.5247749,52.5,0,Medium Risk
0.10861242,10.9,0,Low Risk
0.34791812,34.8,0,Medium Risk
0.40816283,40.8,0,Medium Risk
0.7270691,72.7,0,High Risk
0.050226033,5.0,0,Low Risk
0.8174673,81.7,1,Critical Risk
0.26914495,26.9,0,Low Risk
0.051795736,5.2,0,Low Risk
0.4228448,42.3,0,Medium Risk
0.93192226,93.2,1,Critical Risk
0.6540714,65.4,0,High Risk
0.7270691,72.7,1,High Risk
0.17937405,17.9,0,Low Risk
0.63206637,63.2,0,High Risk
0.6012843,60.1,0,High Risk
0.7249049,72.5,0,High Risk
0.40688136,40.7,0,Medium Risk
0.21527492,21.5,0,Low Risk
0.02259811,2.3,0,Low Risk
0.39032257,39.0,0,Medium Risk
0.01722037,1.7,0,Low Risk
0.34477627,34.5,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.9726114,97.3,1,Critical Risk
0.6673399,66.7,1,High Risk
0.48547652,48.5,0,Medium Risk
0.22089589,22.1,0,Low Risk
0.1528794,15.3,0,Low Risk
0.6652466,66.5,1,High Risk
0.6207284,62.1,1,High Risk
0.85372376,85.4,1,Critical Risk
0.41227463,41.2,0,Medium Risk
0.10997008,11.0,0,Low Risk
0.39742735,39.7,0,Medium Risk
0.89470357,89.5,1,Critical Risk
0.465423,46.5,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.30707172,30.7,0,Medium Risk
0.4706008,47.1,0,Medium Risk
0.19268598,19.3,0,Low Risk
0.9648747,96.5,1,Critical Risk
0.113659136,11.4,0,Low Risk
0.07384638,7.4,0,Low Risk
0.7866168,78.7,1,High Risk
0.94214576,94.2,1,Critical Risk
0.75416243,75.4,1,High Risk
0.97049975,97.0,1,Critical Risk
0.59110963,59.1,0,Medium Risk
0.4723745,47.2,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.7196359,72.0,0,High Risk
0.972636,97.3,1,Critical Risk
0.26241228,26.2,1,Low Risk
0.9496418,95.0,1,Critical Risk
0.29677624,29.7,0,Low Risk
0.629629,63.0,0,High Risk
0.7542562,75.4,1,High Risk
0.30663362,30.7,0,Medium Risk
0.3063982,30.6,0,Medium Risk
0.050505217,5.1,0,Low Risk
0.76616144,76.6,0,High Risk
0.93192226,93.2,1,Critical Risk
0.37168264,37.2,1,Medium Risk
0.71923417,71.9,1,High Risk
0.47241506,47.2,0,Medium Risk
0.59328985,59.3,1,Medium Risk
0.13994081,14.0,0,Low Risk
0.069679014,7.0,0,Low Risk
0.9415466,94.2,1,Critical Risk
0.42030403,42.0,0,Medium Risk
0.53606904,53.6,0,Medium Risk
0.15931416,15.9,0,Low Risk
0.354374,35.4,0,Medium Risk
0.25579718,25.6,0,Low Risk
0.40481356,40.5,0,Medium Risk
0.62481034,62.5,1,High Risk
0.6850003,68.5,1,High Risk
0.07665982,7.7,0,Low Risk
0.43474266,43.5,0,Medium Risk
0.34997597,35.0,1,Medium Risk
0.7150802,71.5,0,High Risk
0.014450868,1.4,0,Low Risk
0.2341405,23.4,0,Low Risk
0.71773314,71.8,1,High Risk
0.014450868,1.4,0,Low Risk
0.04047613,4.0,0,Low Risk
0.13380711,13.4,0,Low Risk
0.27915144,27.9,0,Low Risk
0.014944473,1.5,0,Low Risk
0.24155167,24.2,0,Low Risk
0.030047726,3.0,0,Low Risk
0.17037852,17.0,0,Low Risk
0.6299952,63.0,0,High Risk
0.060852192,6.1,0,Low Risk
0.87613636,87.6,0,Critical Risk
0.13049977,13.0,0,Low Risk
0.014450868,1.4,0,Low Risk
0.7355284,73.6,0,High Risk
0.21047865,21.0,0,Low Risk
0.24244182,24.2,0,Low Risk
0.014519809,1.5,0,Low Risk
0.7010031,70.1,1,High Risk
0.42033732,42.0,0,Medium Risk
0.32973185,33.0,0,Medium Risk
0.26430425,26.4,0,Low Risk
0.1930742,19.3,0,Low Risk
0.01849957,1.8,0,Low Risk
0.73213947,73.2,0,High Risk
0.5922794,59.2,0,Medium Risk
0.030047726,3.0,0,Low Risk
0.09336455,9.3,0,Low Risk
0.014519809,1.5,0,Low Risk
0.13040923,13.0,0,Low Risk
0.33635265,33.6,0,Medium Risk
0.05803271,5.8,0,Low Risk
0.060863763,6.1,0,Low Risk
0.414322,41.4,0,Medium Risk
0.56763154,56.8,0,Medium Risk
0.68968284,69.0,0,High Risk
0.20562415,20.6,0,Low Risk
0.36270055,36.3,0,Medium Risk
0.3225128,32.3,0,Medium Risk
0.6052749,60.5,0,High Risk
0.014450868,1.4,0,Low Risk
0.014450868,1.4,0,Low Risk
0.5807461,58.1,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.058826763,5.9,0,Low Risk
0.06806062,6.8,0,Low Risk
0.10592121,10.6,0,Low Risk
0.36823118,36.8,1,Medium Risk
0.39025617,39.0,0,Medium Risk
0.5651017,56.5,0,Medium Risk
0.2084868,20.8,0,Low Risk
0.7732641,77.3,1,High Risk
0.931135,93.1,1,Critical Risk
0.87101173,87.1,1,Critical Risk
0.016108437,1.6,0,Low Risk
0.16836669,16.8,0,Low Risk
0.7796795,78.0,0,High Risk
0.045720264,4.6,0,Low Risk
0.030047726,3.0,0,Low Risk
0.35873005,35.9,0,Medium Risk
0.7971677,79.7,1,High Risk
0.060863763,6.1,0,Low Risk
0.3063982,30.6,0,Medium Risk
0.109838136,11.0,0,Low Risk
0.22684985,22.7,0,Low Risk
0.28132614,28.1,0,Low Risk
0.49145925,49.1,0,Medium Risk
0.050505217,5.1,0,Low Risk
0.060852192,6.1,0,Low Risk
0.25518745,25.5,0,Low Risk
0.01126618,1.1,0,Low Risk
0.17689775,17.7,0,Low Risk
0.16944975,16.9,0,Low Risk
0.33257228,33.3,0,Medium Risk
0.67354584,67.4,0,High Risk
0.104682215,10.5,0,Low Risk
0.24384637,24.4,0,Low Risk
0.1666737,16.7,0,Low Risk
0.16063786,16.1,0,Low Risk
0.8414032,84.1,0,Critical Risk
0.15958677,16.0,0,Low Risk
0.013516855,1.4,0,Low Risk
0.22684985,22.7,0,Low Risk
0.078312024,7.8,0,Low Risk
0.6546737,65.5,0,High Risk
0.87613636,87.6,1,Critical Risk
0.20719193,20.7,0,Low Risk
0.20452276,20.5,1,Low Risk
0.39025617,39.0,0,Medium Risk
0.9130277,91.3,1,Critical Risk
0.14546822,14.5,0,Low Risk
0.20207861,20.2,0,Low Risk
0.8010555,80.1,0,Critical Risk
0.1469396,14.7,0,Low Risk
0.5099234,51.0,0,Medium Risk
0.00931913,0.9,0,Low Risk
0.06267259,6.3,0,Low Risk
0.084662154,8.5,0,Low Risk
0.0850608,8.5,0,Low Risk
0.45872828,45.9,0,Medium Risk
0.31650874,31.7,0,Medium Risk
0.7827314,78.3,0,High Risk
0.1909047,19.1,0,Low Risk
0.90345436,90.3,1,Critical Risk
0.6691887,66.9,0,High Risk
0.04762684,4.8,0,Low Risk
0.9258088,92.6,1,Critical Risk
0.1930742,19.3,0,Low Risk
0.5897807,59.0,1,Medium Risk
0.86897784,86.9,1,Critical Risk
0.3255057,32.6,0,Medium Risk
0.31023607,31.0,0,Medium Risk
0.059620775,6.0,0,Low Risk
0.81777084,81.8,1,Critical Risk
0.9726114,97.3,1,Critical Risk
0.014450868,1.4,0,Low Risk
0.46804044,46.8,0,Medium Risk
0.25479344,25.5,0,Low Risk
0.9231638,92.3,1,Critical Risk
0.24800068,24.8,0,Low Risk
0.24351266,24.4,0,Low Risk
0.92987347,93.0,1,Critical Risk
0.6955219,69.6,1,High Risk
0.5744266,57.4,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.957793,95.8,1,Critical Risk
0.5121066,51.2,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.70673114,70.7,1,High Risk
0.67330956,67.3,0,High Risk
0.43317407,43.3,0,Medium Risk
0.5005285,50.1,0,Medium Risk
0.016152442,1.6,0,Low Risk
0.4072309,40.7,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.96486145,96.5,1,Critical Risk
0.25639075,25.6,0,Low Risk
0.38957748,39.0,0,Medium Risk
0.47837135,47.8,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.41585127,41.6,0,Medium Risk
0.72562826,72.6,1,High Risk
0.23889002,23.9,0,Low Risk
0.9726114,97.3,1,Critical Risk
0.14194354,14.2,0,Low Risk
0.9648747,96.5,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.014519809,1.5,0,Low Risk
0.11244192,11.2,1,Low Risk
0.01126618,1.1,0,Low Risk
0.71725446,71.7,0,High Risk
0.4072309,40.7,0,Medium Risk
0.9648747,96.5,1,Critical Risk
0.7177868,71.8,1,High Risk
0.662599,66.3,0,High Risk
0.060852192,6.1,0,Low Risk
0.71402425,71.4,1,High Risk
0.08668674,8.7,0,Low Risk
0.30283836,30.3,0,Medium Risk
0.5203303,52.0,0,Medium Risk
0.21886325,21.9,0,Low Risk
0.4034556,40.3,0,Medium Risk
0.4353371,43.5,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.7196359,72.0,0,High Risk
0.34507808,34.5,0,Medium Risk
0.45575193,45.6,0,Medium Risk
0.032643955,3.3,0,Low Risk
0.014519809,1.5,0,Low Risk
0.014519809,1.5,0,Low Risk
0.03541753,3.5,0,Low Risk
0.43941146,43.9,1,Medium Risk
0.32651043,32.7,0,Medium Risk
0.39598748,39.6,0,Medium Risk
0.60875523,60.9,1,High Risk
0.030047726,3.0,0,Low Risk
0.71708816,71.7,1,High Risk
0.1681355,16.8,0,Low Risk
0.056245774,5.6,0,Low Risk
0.43410093,43.4,1,Medium Risk
0.23574498,23.6,0,Low Risk
0.01126618,1.1,0,Low Risk
0.57158625,57.2,0,Medium Risk
0.12675264,12.7,0,Low Risk
0.19416507,19.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.77988946,78.0,1,High Risk
0.017891755,1.8,0,Low Risk
0.18707708,18.7,0,Low Risk
0.8699324,87.0,1,Critical Risk
0.22442308,22.4,0,Low Risk
0.111216106,11.1,0,Low Risk
0.4979244,49.8,0,Medium Risk
0.17185448,17.2,0,Low Risk
0.9561405,95.6,1,Critical Risk
0.21139298,21.1,0,Low Risk
0.4733148,47.3,0,Medium Risk
0.22015794,22.0,0,Low Risk
0.7772902,77.7,1,High Risk
0.69312084,69.3,0,High Risk
0.34050727,34.1,0,Medium Risk
0.79583585,79.6,1,High Risk
0.12969278,13.0,0,Low Risk
0.014519809,1.5,0,Low Risk
0.078264885,7.8,0,Low Risk
0.5408826,54.1,0,Medium Risk
0.60123616,60.1,0,High Risk
0.016108437,1.6,0,Low Risk
